date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,Final_Community_Sum
29/09/2020 16:00,0.06,0.49,1.72,1.88,0.19,0.29,1.23,0.26,1.23,0.47,1.31,0.17,0.57,0.29,0.46,0.41,0.05,1.27,0.31,0.34,12.98
29/09/2020 17:00,1.78,0.93,0.51,1.54,0.39,0.70,1.58,0.76,1.22,0.43,2.06,0.29,0.28,0.38,0.65,0.40,0.05,1.81,1.69,0.64,18.09
29/09/2020 18:00,1.47,1.14,1.18,1.26,0.31,0.90,1.23,0.33,0.78,3.31,0.73,1.05,0.15,1.43,1.19,0.41,0.05,0.36,1.94,0.65,19.85
29/09/2020 19:00,0.20,0.53,3.64,1.65,0.28,1.03,1.23,0.30,0.70,2.21,0.62,0.31,0.23,0.46,1.71,0.41,0.14,0.39,0.88,1.26,18.18
29/09/2020 20:00,0.05,0.36,0.81,1.03,0.26,2.61,0.96,0.34,0.75,1.79,1.71,0.27,0.45,0.47,1.21,0.42,0.12,0.48,0.37,0.25,14.71
29/09/2020 21:00,0.03,0.28,0.62,0.44,0.28,1.76,0.94,0.98,0.82,1.13,0.77,0.24,0.24,0.47,0.52,0.42,0.17,0.43,0.51,0.24,11.27
29/09/2020 22:00,0.04,0.24,0.57,0.36,0.30,0.65,1.06,0.36,0.76,0.87,1.59,0.20,0.25,0.53,0.22,0.42,0.23,0.71,0.52,0.24,10.14
29/09/2020 23:00,0.06,0.20,0.55,0.36,0.26,0.54,0.82,0.20,0.66,0.73,0.26,0.18,0.50,0.45,0.15,0.43,0.13,0.39,0.31,0.33,7.49
30/09/2020 00:00,0.02,0.14,0.56,0.27,0.16,0.56,0.47,0.19,0.56,0.79,0.38,0.20,0.24,0.24,0.12,0.42,0.05,0.29,0.19,0.24,6.08
30/09/2020 01:00,0.06,0.13,0.31,0.18,0.13,0.48,0.43,0.16,0.57,0.83,0.24,0.20,0.73,0.23,0.13,0.43,0.04,0.28,0.21,0.12,5.89
30/09/2020 02:00,0.02,0.16,0.30,0.14,0.11,0.29,0.42,0.13,0.65,0.74,0.21,0.17,0.22,0.26,0.10,0.44,0.04,0.28,0.35,0.11,5.14
30/09/2020 03:00,0.06,0.12,0.25,0.13,0.12,0.24,0.25,0.13,0.64,0.74,0.19,0.14,0.15,0.24,0.25,0.42,0.05,0.24,0.28,0.12,4.77
30/09/2020 04:00,0.03,1.00,0.18,0.13,0.13,0.35,0.35,0.16,0.47,0.79,0.25,0.12,0.24,0.25,0.15,0.33,0.04,0.26,0.27,0.08,5.59
30/09/2020 05:00,0.04,2.95,2.02,0.18,0.13,0.25,0.28,1.65,0.33,0.87,0.27,0.22,0.37,0.22,0.12,0.09,0.04,0.25,0.25,0.09,10.63
30/09/2020 06:00,0.04,2.23,2.05,0.44,0.12,1.30,0.25,3.76,0.41,1.14,0.22,0.30,0.17,0.34,0.12,0.13,0.04,0.25,0.27,0.17,13.77
30/09/2020 07:00,0.03,0.43,0.51,0.77,0.19,1.47,1.35,4.91,0.35,3.94,0.67,0.23,0.21,0.58,0.45,0.11,0.59,0.34,0.24,0.17,17.53
30/09/2020 08:00,0.05,0.47,1.22,1.34,0.11,0.30,0.79,1.05,1.00,1.67,0.65,0.15,0.55,0.32,1.27,0.09,0.71,0.26,0.87,0.32,13.18
30/09/2020 09:00,1.33,0.43,0.74,0.38,0.27,0.25,0.23,0.53,1.21,1.38,1.15,0.45,0.35,0.26,1.82,0.10,0.14,0.46,0.80,0.11,12.40
30/09/2020 10:00,1.01,0.53,0.27,0.35,0.15,0.38,0.15,0.26,1.78,0.97,0.27,0.71,0.46,0.22,1.22,0.10,0.10,0.47,0.40,0.28,10.08
30/09/2020 11:00,0.37,0.08,0.54,1.81,0.52,0.39,0.10,1.15,1.73,0.57,0.21,0.25,0.21,0.24,0.90,0.09,0.04,1.15,0.32,0.28,10.94
30/09/2020 12:00,0.05,0.10,0.57,0.35,0.25,0.33,0.19,0.33,0.85,0.70,0.25,0.23,0.21,0.48,0.85,0.08,0.24,0.81,0.32,0.17,7.37
30/09/2020 13:00,0.23,0.08,0.35,0.16,0.15,0.33,2.12,0.25,0.49,0.66,0.30,0.25,0.31,0.69,0.25,0.08,0.05,0.35,1.45,0.45,8.98
30/09/2020 14:00,0.01,0.07,0.53,0.20,0.41,0.23,0.29,0.22,0.57,0.65,0.79,0.18,0.30,0.26,0.33,0.08,0.08,0.36,0.93,0.10,6.59
30/09/2020 15:00,0.05,0.28,0.18,0.73,0.15,0.38,0.25,0.77,0.36,0.60,0.27,0.22,0.21,0.25,0.43,0.09,0.06,0.28,0.32,0.08,5.95
30/09/2020 16:00,0.01,0.14,0.26,1.21,0.32,0.57,2.50,0.35,0.64,0.96,0.79,0.25,0.37,0.27,0.35,0.09,1.28,0.83,0.33,0.11,11.63
30/09/2020 17:00,0.46,1.83,0.20,0.52,0.24,0.35,0.30,0.15,0.80,1.09,0.45,0.67,0.85,0.31,0.71,0.10,0.85,0.94,1.44,0.44,12.71
30/09/2020 18:00,1.23,0.48,0.33,0.51,0.33,1.50,1.14,0.17,1.52,0.95,0.37,0.32,0.55,1.45,1.12,0.09,0.06,0.32,1.95,1.64,16.02
30/09/2020 19:00,0.50,0.23,0.47,2.47,0.28,1.19,0.29,0.71,0.75,2.03,2.22,0.29,0.22,0.39,1.15,0.09,0.07,1.52,0.67,0.37,15.90
30/09/2020 20:00,0.07,0.29,0.37,1.20,0.46,2.49,0.60,0.68,0.71,1.59,0.67,0.29,0.40,1.56,1.98,0.35,0.10,0.57,0.36,0.26,15.01
30/09/2020 21:00,0.02,0.30,0.72,0.40,0.32,1.95,2.66,0.32,0.65,1.01,0.72,0.27,0.18,0.53,0.50,0.42,0.17,0.42,0.58,0.20,12.36
30/09/2020 22:00,0.06,0.27,0.45,0.34,0.31,0.51,0.95,0.27,0.88,0.75,1.59,0.17,0.17,0.46,0.28,0.43,0.22,0.41,0.46,0.24,9.22
30/09/2020 23:00,0.03,0.67,0.34,0.34,0.20,0.62,0.78,0.22,0.66,0.73,0.82,0.15,0.10,0.79,0.27,0.44,0.12,0.48,0.27,0.30,8.34
01/10/2020 00:00,0.04,0.12,0.52,0.75,0.09,0.82,0.90,0.15,0.29,0.42,0.25,0.15,0.23,0.20,0.67,0.58,0.04,0.30,0.23,0.43,7.16
01/10/2020 01:00,0.05,0.10,0.42,0.67,0.10,0.10,2.94,0.10,0.43,0.46,0.19,0.17,0.21,0.26,0.45,0.63,0.06,0.37,0.19,0.19,8.09
01/10/2020 02:00,0.03,0.14,0.21,0.71,0.09,0.00,3.21,0.13,0.41,0.38,0.14,0.14,0.34,0.17,0.34,0.68,0.05,0.44,0.23,0.15,8.01
01/10/2020 03:00,0.05,0.11,0.27,0.57,0.09,0.04,3.08,0.10,0.27,0.38,0.14,0.09,0.54,0.23,0.25,0.70,0.04,0.31,0.23,0.11,7.59
01/10/2020 04:00,0.03,0.10,0.26,0.55,0.08,0.27,0.71,0.13,0.31,0.36,0.16,0.08,0.76,0.26,0.21,0.56,0.04,0.31,0.24,0.10,5.52
01/10/2020 05:00,0.05,0.11,0.23,0.53,0.09,0.25,0.46,0.10,0.44,0.45,2.90,0.16,0.41,0.31,0.22,0.54,0.04,0.27,0.27,0.05,7.89
01/10/2020 06:00,0.03,0.09,1.72,0.65,0.14,0.42,0.61,0.22,0.30,2.21,1.85,0.17,0.38,0.65,0.23,0.68,0.04,0.29,0.29,0.05,11.00
01/10/2020 07:00,0.17,0.31,1.74,1.92,0.14,1.74,0.98,0.19,0.37,3.97,0.62,0.27,0.33,0.73,0.63,0.71,0.46,0.86,0.28,0.05,16.48
01/10/2020 08:00,0.41,0.12,0.41,2.21,0.61,0.74,1.05,0.22,0.65,1.74,0.73,0.42,0.79,0.38,0.86,0.61,0.04,1.17,1.36,0.25,14.74
01/10/2020 09:00,1.06,0.10,0.21,1.59,0.38,0.31,0.16,0.18,0.42,3.68,1.49,0.72,0.50,0.22,0.98,0.50,0.04,0.29,1.17,0.05,14.06
01/10/2020 10:00,0.11,0.12,0.13,0.31,0.18,0.18,0.17,0.18,1.17,1.02,0.49,0.36,0.22,0.25,0.35,0.57,0.04,0.31,0.41,0.12,6.70
01/10/2020 11:00,0.05,0.11,0.22,0.14,0.25,0.34,0.14,0.17,1.50,0.64,0.22,0.27,0.22,1.41,0.47,0.64,0.07,0.19,0.44,0.26,7.76
01/10/2020 12:00,0.01,0.10,0.11,2.07,0.71,0.30,0.18,0.18,2.82,0.08,0.27,0.55,0.27,0.36,0.39,0.66,0.04,0.20,0.84,0.33,10.45
01/10/2020 13:00,0.05,0.13,0.17,2.52,0.39,0.38,0.37,0.18,0.59,0.66,0.41,0.30,0.31,1.27,0.40,0.57,0.04,0.22,0.93,0.36,10.27
01/10/2020 14:00,0.01,0.10,0.27,2.49,0.14,0.70,0.66,0.21,0.67,0.90,0.58,0.35,0.33,0.69,0.44,0.72,0.05,0.37,0.41,0.21,10.29
01/10/2020 15:00,0.04,0.10,0.15,0.56,0.22,0.69,0.69,0.25,0.61,0.36,0.80,0.38,1.05,1.67,0.55,1.70,0.04,2.13,0.46,0.32,12.76
01/10/2020 16:00,0.02,0.14,0.32,0.34,0.22,0.69,4.03,0.54,0.59,0.75,0.58,0.52,1.06,3.02,0.66,0.84,0.05,1.85,0.34,0.21,16.79
01/10/2020 17:00,0.05,2.34,0.19,0.53,0.38,1.18,4.67,0.44,1.38,1.22,0.61,1.33,0.35,2.97,0.72,1.27,0.20,3.64,0.40,1.58,25.46
01/10/2020 18:00,0.02,0.97,0.39,0.60,0.28,0.64,4.03,1.24,0.85,0.64,1.95,0.46,0.44,1.12,0.87,1.59,0.38,1.47,0.46,1.23,19.63
01/10/2020 19:00,0.06,2.01,2.02,0.93,0.24,0.89,3.10,1.01,1.56,2.13,1.61,0.43,0.45,0.81,0.99,1.71,0.37,0.76,0.41,1.62,23.09
01/10/2020 20:00,0.03,0.50,1.81,2.06,0.35,2.31,3.07,0.35,1.68,1.25,0.77,0.36,0.42,0.89,1.20,2.05,0.21,1.28,0.34,0.29,21.23
01/10/2020 21:00,0.06,0.34,1.19,0.91,0.34,2.12,3.50,0.54,1.37,0.60,1.04,0.35,0.39,1.14,1.06,1.83,0.27,1.10,0.33,0.27,18.76
01/10/2020 22:00,0.03,0.36,1.55,0.75,0.27,0.47,2.20,0.40,2.05,0.54,0.83,0.22,0.35,0.61,0.98,1.93,0.40,0.78,0.38,0.29,15.40
01/10/2020 23:00,0.06,0.19,0.53,0.73,0.15,0.58,1.97,0.38,1.18,0.55,0.69,0.74,0.31,0.56,0.96,1.32,0.21,0.51,0.94,0.29,12.84
02/10/2020 00:00,0.02,0.12,0.48,2.13,0.09,0.56,0.44,0.22,0.09,0.62,0.35,0.08,0.23,0.50,0.67,1.67,0.04,0.29,0.26,0.21,9.06
02/10/2020 01:00,0.05,0.08,0.33,1.95,0.09,0.06,2.62,2.86,0.09,2.76,0.26,0.04,0.21,0.27,0.28,1.01,0.06,0.48,0.23,0.15,13.87
02/10/2020 02:00,0.02,0.12,0.20,2.07,0.09,0.01,2.65,3.05,0.07,2.94,0.21,0.03,0.22,0.18,0.19,1.20,0.05,0.24,0.28,0.14,13.95
02/10/2020 03:00,0.02,0.57,0.21,1.72,0.09,0.04,0.41,3.19,0.06,2.90,0.14,0.06,0.20,0.23,0.17,0.76,0.04,0.21,0.26,0.12,11.38
02/10/2020 04:00,0.04,0.14,0.19,1.65,0.09,0.24,0.16,0.56,0.07,0.53,0.14,0.06,0.55,0.18,0.16,0.65,0.04,0.23,0.32,0.06,6.06
02/10/2020 05:00,0.03,0.14,0.17,1.59,0.08,0.43,0.14,0.30,0.07,0.54,0.18,0.06,0.47,0.20,0.16,0.67,0.04,0.21,0.32,0.05,5.85
02/10/2020 06:00,0.02,0.11,0.16,1.74,0.09,0.50,0.17,0.32,0.08,2.62,0.14,0.16,0.89,0.27,0.17,0.75,0.08,0.21,0.30,0.05,8.83
02/10/2020 07:00,0.03,0.64,0.16,2.15,0.21,1.78,0.45,0.83,0.08,1.60,0.54,0.20,0.37,0.23,0.71,0.66,0.04,0.30,0.32,0.05,11.35
02/10/2020 08:00,0.04,0.32,0.78,2.42,0.14,0.42,0.39,0.50,0.07,1.08,1.25,0.09,0.41,0.50,1.99,0.70,0.04,0.55,0.71,0.27,12.66
02/10/2020 09:00,0.01,0.09,0.33,1.67,0.27,0.37,0.93,0.37,0.06,0.42,1.54,0.03,0.35,0.43,0.84,0.75,0.06,0.17,0.33,0.12,9.15
02/10/2020 10:00,0.01,0.43,0.22,4.43,0.34,0.54,0.12,1.09,0.06,0.50,0.20,0.08,0.25,1.37,2.45,0.93,0.14,0.38,1.21,0.07,14.82
02/10/2020 11:00,0.05,0.08,0.85,4.07,0.24,0.25,0.11,0.73,0.07,0.62,0.88,0.04,0.17,2.30,1.90,0.77,0.07,0.21,1.01,0.12,14.54
02/10/2020 12:00,0.01,0.10,4.24,3.87,0.65,2.24,0.11,0.55,0.08,0.42,1.50,0.03,0.18,0.34,1.25,0.70,0.28,1.12,0.69,0.29,18.65
02/10/2020 13:00,0.56,0.08,2.09,3.15,0.67,2.30,0.27,1.59,0.08,0.44,1.00,0.20,0.18,0.23,0.48,1.11,0.32,0.62,0.49,0.46,16.32
02/10/2020 14:00,0.59,0.19,0.42,0.55,0.29,2.06,0.19,0.48,0.08,0.64,0.22,0.06,0.20,0.37,2.24,0.79,0.59,0.48,0.31,0.22,10.95
02/10/2020 15:00,0.57,0.14,0.50,0.25,0.19,2.10,0.54,0.17,0.06,0.64,0.19,0.03,0.20,2.11,1.10,0.64,0.37,0.98,0.64,0.33,11.75
02/10/2020 16:00,0.75,0.33,0.28,0.27,0.39,1.96,1.21,0.90,0.06,0.61,0.24,0.04,0.18,0.44,2.15,0.66,0.11,1.78,0.90,0.57,13.82
02/10/2020 17:00,5.23,1.59,0.29,0.07,0.34,2.62,2.82,0.50,0.06,0.80,0.97,0.08,1.00,0.30,1.70,0.79,0.15,1.44,0.93,1.11,22.81
02/10/2020 18:00,3.92,0.76,0.42,0.08,0.37,3.39,2.66,0.95,0.07,1.97,1.43,0.02,0.62,1.80,1.63,0.85,0.19,0.41,0.86,0.96,23.35
02/10/2020 19:00,3.86,0.53,0.65,0.13,0.33,2.95,1.08,1.02,0.09,1.37,1.11,0.07,0.27,0.89,1.25,0.68,0.11,0.49,1.03,0.22,18.11
02/10/2020 20:00,3.73,0.33,1.16,2.13,0.32,2.40,0.90,0.71,0.06,1.70,2.20,0.08,0.24,0.54,1.00,0.71,0.34,0.55,0.85,0.45,20.42
02/10/2020 21:00,3.20,0.47,1.25,1.30,0.27,1.29,1.25,1.73,0.06,1.99,1.17,0.04,0.19,0.51,0.66,0.83,0.22,0.56,0.84,1.39,19.24
02/10/2020 22:00,0.03,0.40,0.35,1.52,0.16,0.84,0.89,0.75,0.07,1.86,1.25,0.03,0.17,0.53,0.62,0.75,0.38,0.68,1.01,0.65,12.95
02/10/2020 23:00,0.04,0.14,0.70,1.40,0.13,0.48,0.71,0.23,0.09,1.25,1.44,0.04,0.20,0.48,0.47,0.70,0.20,0.38,1.48,0.72,11.26
03/10/2020 00:00,1.33,0.81,0.51,0.36,0.09,0.39,0.51,0.24,0.09,1.31,0.18,0.13,0.47,0.35,0.21,0.75,0.11,0.31,0.21,0.17,8.55
03/10/2020 01:00,0.03,0.40,0.16,0.22,0.10,0.06,2.81,2.97,0.09,3.66,0.22,0.13,0.19,0.22,0.19,0.70,0.08,0.29,0.21,0.16,12.88
03/10/2020 02:00,0.06,0.42,0.17,0.23,0.10,0.03,2.61,2.66,0.09,3.59,0.23,0.15,0.51,0.26,0.18,0.60,0.07,0.28,0.22,0.15,12.60
03/10/2020 03:00,0.03,0.38,0.16,0.16,0.09,0.02,2.85,0.29,0.09,3.82,0.17,0.16,0.21,0.22,0.18,0.60,0.06,0.28,0.24,0.15,10.16
03/10/2020 04:00,0.06,0.40,0.18,0.16,0.09,0.29,0.35,0.18,0.08,1.44,0.43,0.09,0.74,0.24,0.19,0.64,0.06,0.23,0.28,0.10,6.22
03/10/2020 05:00,0.03,0.39,0.15,0.31,0.09,0.62,0.32,0.41,0.08,1.24,1.25,0.13,0.23,0.26,0.16,0.59,0.06,0.25,0.26,0.05,6.85
03/10/2020 06:00,0.06,0.37,0.12,0.41,0.12,0.44,0.31,0.29,0.08,2.61,0.28,0.24,0.45,1.23,0.19,0.58,0.05,0.26,0.28,0.05,8.42
03/10/2020 07:00,0.03,1.08,2.55,0.33,0.21,0.79,0.37,1.17,0.07,3.21,0.39,0.33,0.54,0.95,0.52,0.46,0.78,0.25,0.50,0.05,14.58
03/10/2020 08:00,0.06,1.06,0.64,0.42,0.34,0.68,0.47,0.69,0.08,1.91,1.17,0.87,0.39,0.31,1.50,0.47,0.15,1.19,1.24,0.23,13.87
03/10/2020 09:00,0.04,0.47,1.14,0.52,0.20,0.24,0.20,1.27,0.08,1.44,2.06,1.45,0.27,1.00,1.82,0.48,0.16,0.52,1.53,0.37,15.25
03/10/2020 10:00,0.05,0.38,0.64,1.17,0.09,0.16,0.30,1.83,0.09,1.23,0.28,0.30,0.25,1.22,1.94,0.51,0.16,0.90,0.94,0.07,12.51
03/10/2020 11:00,0.05,0.36,0.89,1.74,0.10,0.53,0.46,0.96,0.10,1.23,0.30,0.25,0.20,1.78,0.94,0.60,0.33,0.38,0.45,0.06,11.70
03/10/2020 12:00,0.02,0.32,1.04,2.01,0.10,0.42,0.07,1.95,0.10,1.55,0.36,0.41,0.17,4.14,0.20,0.54,0.29,2.29,0.38,0.09,16.47
03/10/2020 13:00,0.03,0.32,0.70,0.95,0.10,0.40,1.64,0.73,0.10,2.85,0.32,0.39,0.19,0.83,0.27,0.53,0.24,0.23,0.30,0.53,11.65
03/10/2020 14:00,0.02,0.34,0.91,0.58,0.45,0.25,0.17,0.41,0.10,1.98,1.46,0.25,0.19,2.03,0.20,0.51,0.35,0.29,0.48,0.12,11.09
03/10/2020 15:00,0.04,0.44,0.35,0.75,0.43,0.21,0.17,0.23,0.08,1.46,1.62,0.25,0.27,0.92,0.51,0.50,0.26,1.53,0.27,0.11,10.40
03/10/2020 16:00,0.01,0.39,0.37,0.25,0.23,0.55,0.69,0.52,0.08,1.92,0.88,0.34,0.19,0.91,0.39,0.50,0.32,0.56,0.40,0.16,9.67
03/10/2020 17:00,1.83,0.66,0.19,0.61,0.16,0.53,0.58,0.26,0.08,1.40,0.38,0.32,0.20,2.06,1.68,0.50,0.48,1.85,0.49,1.60,15.87
03/10/2020 18:00,2.61,1.53,2.28,5.56,0.29,0.64,0.67,3.58,0.08,1.90,0.30,0.72,0.14,0.83,0.93,0.48,0.21,0.37,0.45,1.14,24.70
03/10/2020 19:00,4.17,1.98,0.28,5.34,0.32,2.58,0.68,1.56,0.08,2.65,2.37,0.48,0.25,0.58,1.46,0.62,0.68,0.50,0.74,0.47,27.78
03/10/2020 20:00,5.09,0.78,0.61,3.83,0.32,2.52,0.69,1.13,0.08,2.24,1.57,0.42,0.37,0.52,1.21,0.80,1.86,0.36,0.48,0.60,25.49
03/10/2020 21:00,5.59,0.73,0.52,2.45,0.30,3.27,0.45,3.74,0.08,2.04,1.55,0.25,0.33,0.49,0.83,0.70,0.78,0.39,1.28,1.07,26.85
03/10/2020 22:00,5.35,0.68,1.33,3.17,0.21,1.50,0.52,0.76,0.08,1.48,0.56,0.12,0.17,1.56,0.72,0.60,0.16,0.75,1.35,0.46,21.55
03/10/2020 23:00,5.12,0.52,0.54,1.63,0.10,0.79,0.31,0.28,0.08,1.30,0.45,0.18,0.16,0.77,0.67,0.58,0.15,0.30,1.23,0.23,15.40
04/10/2020 00:00,0.17,0.36,0.59,0.32,0.12,0.47,0.99,0.32,0.08,1.01,0.31,0.16,0.62,0.30,0.15,0.42,0.11,0.32,1.19,0.40,8.38
04/10/2020 01:00,0.13,0.35,0.34,0.30,0.14,0.22,3.16,2.56,0.11,2.98,0.28,0.24,0.16,0.23,0.13,0.41,0.06,0.28,0.69,0.22,12.97
04/10/2020 02:00,0.13,0.38,0.28,0.27,0.11,0.02,3.14,0.29,0.12,3.27,0.35,0.22,0.14,0.23,0.11,0.37,0.04,0.27,0.30,0.16,10.20
04/10/2020 03:00,0.09,0.36,0.31,0.23,0.22,0.13,2.64,0.27,0.10,3.15,0.31,0.15,0.28,0.21,0.10,0.34,0.04,0.26,0.29,0.11,9.61
04/10/2020 04:00,0.13,0.34,0.31,0.15,0.17,0.32,0.48,0.20,0.08,0.84,0.27,0.18,0.18,0.25,0.10,0.22,0.05,0.22,0.27,0.10,4.86
04/10/2020 05:00,0.09,0.36,1.62,0.20,0.11,0.36,0.34,0.42,0.08,0.76,0.33,0.24,0.50,0.22,0.10,0.20,0.05,0.21,0.29,0.11,6.60
04/10/2020 06:00,0.12,0.33,1.80,0.21,0.11,0.60,0.36,0.32,0.12,0.69,0.30,0.20,0.65,0.30,0.11,0.29,0.03,0.24,0.29,0.11,7.19
04/10/2020 07:00,0.12,0.31,0.18,1.02,0.13,0.33,0.29,0.32,0.12,1.04,0.29,0.23,1.05,0.30,0.76,0.29,0.04,0.37,0.28,0.10,7.56
04/10/2020 08:00,0.10,1.52,0.12,0.97,0.12,0.26,0.35,0.72,0.08,0.89,0.37,0.43,0.38,0.25,1.86,0.31,0.17,0.26,0.58,0.27,10.00
04/10/2020 09:00,0.20,0.84,0.37,0.24,0.14,0.31,1.12,0.55,0.07,0.74,0.23,0.24,0.25,0.77,0.97,0.18,0.16,0.38,0.52,0.10,8.38
04/10/2020 10:00,0.21,0.32,0.29,2.47,0.17,0.50,0.27,0.49,0.09,1.09,0.40,0.18,0.23,1.28,0.94,0.25,0.24,0.54,0.33,0.10,10.38
04/10/2020 11:00,0.27,0.48,0.21,0.22,0.17,0.33,0.06,0.83,0.13,2.42,0.57,0.21,0.19,0.75,0.47,0.29,0.40,0.66,0.35,0.22,9.22
04/10/2020 12:00,0.32,0.54,1.21,0.41,0.18,0.58,0.07,1.89,0.11,5.51,0.31,0.29,0.26,1.84,2.68,0.71,0.25,1.15,0.75,0.37,19.44
04/10/2020 13:00,0.49,1.00,0.33,0.34,0.49,0.28,0.28,1.55,0.08,1.68,0.36,1.12,0.20,2.05,0.66,0.86,0.67,1.06,0.39,0.42,14.31
04/10/2020 14:00,0.41,0.39,0.15,2.43,0.18,0.33,0.78,0.64,0.08,0.83,0.55,0.56,0.20,0.55,1.57,0.69,0.36,0.86,1.14,0.31,13.00
04/10/2020 15:00,0.17,0.33,0.23,0.81,0.23,0.32,0.33,0.36,0.13,0.77,1.60,0.24,0.36,0.36,2.30,1.63,0.38,0.58,0.24,0.24,11.60
04/10/2020 16:00,0.09,0.35,0.42,4.27,0.17,0.46,0.04,0.63,0.12,1.03,1.08,0.26,0.19,0.32,0.58,0.94,0.31,0.36,0.89,0.50,13.01
04/10/2020 17:00,2.09,2.55,0.24,1.06,0.21,0.54,2.13,0.73,0.08,1.77,0.26,1.96,0.24,0.33,0.59,1.47,0.15,0.30,0.25,1.28,18.23
04/10/2020 18:00,0.48,1.18,0.74,0.69,0.23,0.46,0.64,0.19,0.09,0.67,0.31,0.65,0.17,0.35,2.48,1.10,0.06,1.59,0.34,1.06,13.49
04/10/2020 19:00,0.43,1.11,0.75,0.36,0.20,0.73,0.44,1.17,0.14,2.86,2.06,0.25,0.18,0.36,0.48,1.28,0.09,2.00,0.40,1.63,16.91
04/10/2020 20:00,0.22,0.78,0.53,1.64,0.19,2.00,0.46,0.27,0.11,0.58,0.66,0.33,0.21,0.57,0.38,1.22,0.12,0.38,0.37,0.24,11.24
04/10/2020 21:00,0.15,1.03,0.43,0.19,0.20,2.70,0.48,0.28,0.08,0.67,0.92,0.32,0.36,0.54,0.42,1.38,0.11,0.64,0.31,0.28,11.49
04/10/2020 22:00,0.15,0.55,1.18,0.22,0.28,1.89,0.57,0.69,0.07,0.59,0.56,0.22,0.40,0.56,0.80,0.94,0.14,0.88,0.36,0.30,11.34
04/10/2020 23:00,0.12,0.36,1.01,0.20,0.15,0.60,0.58,0.27,0.12,0.60,0.45,0.18,0.27,0.55,0.28,0.73,0.11,0.60,0.47,0.34,7.97
05/10/2020 00:00,2.66,0.29,0.38,0.14,0.14,0.53,0.54,0.28,0.07,0.35,0.26,0.20,0.72,0.25,0.29,0.65,0.11,0.66,0.69,0.29,9.51
05/10/2020 01:00,2.47,0.32,0.29,0.12,0.17,0.11,2.84,2.84,0.13,2.75,0.25,0.18,0.35,0.25,0.28,0.65,0.04,0.52,0.67,0.16,15.37
05/10/2020 02:00,2.51,0.33,0.41,0.15,0.15,0.06,3.00,3.31,0.11,2.83,0.28,0.25,0.09,0.26,0.24,0.57,0.05,0.34,0.18,0.15,15.27
05/10/2020 03:00,1.44,0.29,0.36,0.20,0.15,0.05,1.26,2.05,0.07,0.40,0.22,0.18,0.42,0.22,0.21,0.51,0.04,0.32,0.11,0.08,8.57
05/10/2020 04:00,0.24,0.34,0.22,0.17,0.14,0.32,0.63,0.21,0.11,0.31,0.27,0.17,0.62,0.25,0.15,0.51,0.03,0.30,0.14,0.06,5.21
05/10/2020 05:00,0.20,0.31,2.35,0.10,0.15,0.47,0.44,0.40,0.13,0.24,0.33,0.27,0.10,0.24,0.18,0.52,0.05,0.31,0.18,0.11,7.08
05/10/2020 06:00,0.18,0.32,1.35,0.69,0.14,0.43,0.32,0.26,0.07,0.27,0.41,0.33,0.50,0.31,0.17,0.50,0.04,0.27,0.19,0.11,6.86
05/10/2020 07:00,0.25,0.44,0.58,1.39,0.14,0.32,0.18,0.29,0.07,0.27,0.43,0.27,0.37,0.36,0.18,0.50,0.08,0.38,0.25,0.11,6.88
05/10/2020 08:00,1.20,0.33,0.43,0.62,1.16,0.33,0.29,0.22,0.14,0.22,0.44,1.36,0.33,1.89,0.52,0.50,0.18,0.40,0.25,0.07,10.88
05/10/2020 09:00,2.93,1.01,0.35,0.31,0.24,0.31,0.20,0.24,0.11,0.14,0.40,0.49,0.23,1.52,1.20,0.51,0.42,0.37,0.50,0.24,11.71
05/10/2020 10:00,0.18,1.14,0.22,2.00,0.42,0.33,0.02,0.60,0.08,0.59,0.35,0.28,0.28,1.34,1.23,0.52,0.94,1.37,0.45,0.28,12.63
05/10/2020 11:00,0.06,1.32,0.22,0.54,0.36,0.35,0.00,0.53,0.17,2.20,0.26,0.24,0.15,0.38,0.49,0.65,0.89,1.39,0.25,0.31,10.77
05/10/2020 12:00,0.70,0.68,0.39,0.40,0.95,0.46,0.15,0.21,0.09,0.57,0.19,0.35,0.30,0.23,0.69,0.52,0.13,1.29,0.24,0.27,8.82
05/10/2020 13:00,0.08,0.58,0.32,1.28,0.95,1.53,0.46,0.12,0.18,1.15,0.24,0.37,0.16,0.28,1.69,1.53,0.47,0.35,0.20,1.01,12.92
05/10/2020 14:00,1.87,0.64,0.38,1.65,1.59,0.77,0.09,0.19,0.08,0.33,0.12,0.35,0.14,0.24,0.46,1.21,0.69,0.24,0.56,0.83,12.43
05/10/2020 15:00,1.06,0.30,0.49,1.20,2.25,0.45,0.03,0.17,0.18,0.06,0.12,0.23,0.20,0.24,0.34,0.97,0.05,2.04,0.25,0.22,10.85
05/10/2020 16:00,1.51,0.33,0.42,0.33,0.20,0.49,0.09,0.16,0.07,0.01,0.38,0.28,0.12,0.44,0.48,0.56,0.05,2.30,0.40,0.38,9.00
05/10/2020 17:00,1.02,1.37,0.84,1.79,0.18,0.30,0.24,0.59,0.18,0.44,3.51,0.99,0.15,0.31,0.81,0.63,0.05,2.81,0.34,0.59,17.10
