Latitude (decimal degrees):	52.141
Longitude (decimal degrees):	-10.269
Elevation (m):	8
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201019:2311,0.0,0.0,0.0,13.62,7.59,0.0
20201020:0011,0.0,0.0,0.0,13.47,8.69,0.0
20201020:0111,0.0,0.0,0.0,13.16,7.52,0.0
20201020:0211,0.0,0.0,0.0,12.85,6.21,0.0
20201020:0311,0.0,0.0,0.0,12.71,5.86,0.0
20201020:0411,0.0,0.0,0.0,12.61,6.48,0.0
20201020:0511,0.0,0.0,0.0,12.66,7.72,0.0
20201020:0611,0.0,0.0,0.0,12.52,8.55,0.0
20201020:0711,0.0,0.0,0.0,12.62,7.31,0.0
20201020:0811,27.06,47.14,7.35,12.69,5.86,0.0
20201020:0911,27.48,47.28,15.0,12.97,4.97,0.0
20201020:1011,39.97,63.04,21.24,13.24,4.69,0.0
20201020:1111,274.25,330.04,25.57,13.35,6.62,0.0
20201020:1211,204.85,252.02,27.52,13.32,7.72,0.0
20201020:1311,67.06,95.49,26.82,13.13,7.52,0.0
20201020:1411,68.76,97.35,23.59,12.74,7.52,0.0
20201020:1511,43.9,67.68,18.19,12.79,7.38,0.0
20201020:1611,48.66,73.53,11.15,12.7,6.34,0.0
20201020:1711,1.09,8.34,2.97,12.51,5.86,0.0
20201020:1811,0.0,0.0,0.0,12.38,4.97,0.0
20201020:1911,0.0,0.0,0.0,12.51,4.14,0.0
20201020:2011,0.0,0.0,0.0,12.21,3.52,0.0
20201020:2111,0.0,0.0,0.0,12.11,3.17,0.0
20201020:2211,0.0,0.0,0.0,11.38,3.1,0.0
20201020:2311,0.0,0.0,0.0,10.75,3.03,0.0
20201021:0011,0.0,0.0,0.0,10.0,3.17,0.0
20201021:0111,0.0,0.0,0.0,9.96,2.14,0.0
20201021:0211,0.0,0.0,0.0,10.32,1.45,0.0
20201021:0311,0.0,0.0,0.0,11.4,2.9,0.0
20201021:0411,0.0,0.0,0.0,11.46,5.24,0.0
20201021:0511,0.0,0.0,0.0,11.54,7.45,0.0
20201021:0611,0.0,0.0,0.0,11.91,8.69,0.0
20201021:0711,0.0,0.0,0.0,11.67,9.66,0.0
20201021:0811,23.49,42.16,7.07,11.47,9.79,0.0
20201021:0911,20.58,38.01,14.7,11.43,9.38,0.0
20201021:1011,66.89,94.56,20.92,11.4,9.1,0.0
20201021:1111,114.95,149.66,25.23,11.49,9.1,0.0
20201021:1211,108.36,142.23,27.16,11.4,9.38,0.0
20201021:1311,116.75,151.42,26.46,11.11,9.52,0.0
20201021:1411,77.44,106.62,23.23,10.94,9.72,0.0
20201021:1511,161.03,199.72,17.85,10.81,9.52,0.0
20201021:1611,80.57,110.36,10.82,10.54,9.17,0.0
20201021:1711,0.7,7.42,2.66,10.13,9.03,0.0
20201021:1811,0.0,0.0,0.0,9.75,8.48,0.0
20201021:1911,0.0,0.0,0.0,9.56,7.93,0.0
20201021:2011,0.0,0.0,0.0,9.29,7.24,0.0
20201021:2111,0.0,0.0,0.0,9.05,6.62,0.0
20201021:2211,0.0,0.0,0.0,9.18,5.38,0.0
20201021:2311,0.0,0.0,0.0,9.18,4.76,0.0
20201022:0011,0.0,0.0,0.0,9.03,4.97,0.0
20201022:0111,0.0,0.0,0.0,9.09,5.45,0.0
20201022:0211,0.0,0.0,0.0,8.97,5.45,0.0
20201022:0311,0.0,0.0,0.0,9.03,5.24,0.0
20201022:0411,0.0,0.0,0.0,8.85,4.41,0.0
20201022:0511,0.0,0.0,0.0,8.61,3.38,0.0
20201022:0611,0.0,0.0,0.0,8.26,3.24,0.0
20201022:0711,0.0,0.0,0.0,8.11,3.31,0.0
20201022:0811,132.93,176.19,6.79,8.49,2.76,0.0
20201022:0911,343.39,410.82,14.4,9.45,2.07,0.0
20201022:1011,179.63,222.63,20.6,10.42,2.07,0.0
20201022:1111,196.38,241.85,24.89,11.1,3.24,0.0
20201022:1211,667.89,797.46,26.8,11.24,4.28,0.0
20201022:1311,567.37,668.66,26.11,11.53,5.45,0.0
20201022:1411,298.4,354.38,22.88,11.44,6.07,0.0
20201022:1511,98.51,130.84,17.52,11.35,6.0,0.0
20201022:1611,61.36,88.27,10.5,11.08,5.93,0.0
20201022:1711,4.31,15.43,2.35,10.76,5.93,0.0
20201022:1811,0.0,0.0,0.0,10.59,6.14,0.0
20201022:1911,0.0,0.0,0.0,10.77,6.9,0.0
20201022:2011,0.0,0.0,0.0,10.98,7.79,0.0
20201022:2111,0.0,0.0,0.0,11.18,8.07,0.0
20201022:2211,0.0,0.0,0.0,11.26,7.31,0.0
20201022:2311,0.0,0.0,0.0,11.36,8.14,0.0
20201023:0011,0.0,0.0,0.0,11.35,7.03,0.0
20201023:0111,0.0,0.0,0.0,10.81,6.48,0.0
20201023:0211,0.0,0.0,0.0,10.02,6.28,0.0
20201023:0311,0.0,0.0,0.0,9.48,6.83,0.0
20201023:0411,0.0,0.0,0.0,9.15,6.83,0.0
20201023:0511,0.0,0.0,0.0,8.93,7.24,0.0
20201023:0611,0.0,0.0,0.0,8.66,6.97,0.0
20201023:0711,0.0,0.0,0.0,8.5,6.62,0.0
20201023:0811,131.65,174.27,6.51,8.74,6.55,0.0
20201023:0911,272.06,323.23,14.1,9.6,6.69,0.0
20201023:1011,409.7,478.54,20.28,10.43,6.0,0.0
20201023:1111,159.55,199.13,24.55,10.74,6.41,0.0
20201023:1211,672.75,787.13,26.45,11.02,7.31,0.0
20201023:1311,658.64,766.83,25.75,10.88,8.07,0.0
20201023:1411,140.93,178.14,22.54,10.99,8.07,0.0
20201023:1511,95.0,126.44,17.18,11.06,8.62,0.0
20201023:1611,115.32,150.78,10.19,11.04,8.62,0.0
20201023:1711,0.0,3.71,2.04,10.71,8.55,0.0
20201023:1811,0.0,0.0,0.0,10.86,8.76,0.0
20201023:1911,0.0,0.0,0.0,10.96,9.31,0.0
20201023:2011,0.0,0.0,0.0,11.26,10.62,0.0
20201023:2111,0.0,0.0,0.0,11.79,12.69,0.0
20201023:2211,0.0,0.0,0.0,12.44,12.9,0.0
20201023:2311,0.0,0.0,0.0,12.71,13.31,0.0
20201024:0011,0.0,0.0,0.0,12.86,13.66,0.0
20201024:0111,0.0,0.0,0.0,12.02,12.62,0.0
20201024:0211,0.0,0.0,0.0,11.42,10.9,0.0
20201024:0311,0.0,0.0,0.0,10.34,11.38,0.0
20201024:0411,0.0,0.0,0.0,9.87,9.93,0.0
20201024:0511,0.0,0.0,0.0,10.17,8.83,0.0
20201024:0611,0.0,0.0,0.0,10.12,8.9,0.0
20201024:0711,0.0,0.0,0.0,10.06,9.17,0.0
20201024:0811,117.07,157.51,6.24,9.73,8.41,0.0
20201024:0911,43.01,65.74,13.81,9.73,8.55,0.0
20201024:1011,216.48,260.53,19.97,10.38,8.28,0.0
20201024:1111,485.7,559.04,24.22,10.06,9.86,0.0
20201024:1211,630.36,728.0,26.1,10.08,9.03,0.0
20201024:1311,520.2,601.75,25.4,10.86,9.24,0.0
20201024:1411,340.77,398.65,22.2,11.37,10.07,0.0
20201024:1511,178.58,219.28,16.86,11.36,10.76,0.0
20201024:1611,246.92,300.15,9.87,10.72,10.9,0.0
20201024:1711,0.0,5.56,1.74,9.78,10.76,0.0
20201024:1811,0.0,0.0,0.0,9.66,10.55,0.0
20201024:1911,0.0,0.0,0.0,9.93,10.83,0.0
20201024:2011,0.0,0.0,0.0,9.59,10.76,0.0
20201024:2111,0.0,0.0,0.0,9.33,10.62,0.0
20201024:2211,0.0,0.0,0.0,9.76,8.9,0.0
20201024:2311,0.0,0.0,0.0,9.54,9.31,0.0
20201025:0011,0.0,0.0,0.0,9.48,10.21,0.0
20201025:0111,0.0,0.0,0.0,9.15,10.69,0.0
20201025:0211,0.0,0.0,0.0,8.82,10.34,0.0
20201025:0311,0.0,0.0,0.0,8.31,9.59,0.0
20201025:0411,0.0,0.0,0.0,8.56,8.9,0.0
20201025:0511,0.0,0.0,0.0,8.55,8.62,0.0
20201025:0611,0.0,0.0,0.0,8.59,8.34,0.0
20201025:0711,0.0,0.0,0.0,8.79,8.28,0.0
20201025:0811,83.63,117.11,5.96,9.01,7.93,0.0
20201025:0911,50.02,74.17,13.51,10.0,8.28,0.0
20201025:1011,310.28,365.2,19.65,10.79,7.59,0.0
20201025:1111,478.72,554.51,23.88,10.97,9.03,0.0
20201025:1211,116.28,150.74,25.76,10.91,9.72,0.0
20201025:1311,17.18,33.38,25.05,10.7,9.1,0.0
20201025:1411,198.65,241.24,21.86,10.68,9.03,0.0
20201025:1511,100.75,132.58,16.53,10.59,9.31,0.0
20201025:1611,82.06,111.94,9.57,9.76,9.03,0.0
20201025:1711,0.0,0.0,0.0,9.81,8.9,0.0
20201025:1811,0.0,0.0,0.0,8.92,9.52,0.0
20201025:1911,0.0,0.0,0.0,9.28,9.38,0.0
20201025:2011,0.0,0.0,0.0,9.57,9.31,0.0
20201025:2111,0.0,0.0,0.0,9.26,9.45,0.0
20201025:2211,0.0,0.0,0.0,9.41,8.9,0.0
20201025:2311,0.0,0.0,0.0,9.84,9.79,0.0
20201026:0011,0.0,0.0,0.0,9.89,11.03,0.0
20201026:0111,0.0,0.0,0.0,10.05,10.76,0.0
20201026:0211,0.0,0.0,0.0,10.17,10.41,0.0
20201026:0311,0.0,0.0,0.0,10.3,10.14,0.0
20201026:0411,0.0,0.0,0.0,10.19,10.07,0.0
20201026:0511,0.0,0.0,0.0,9.98,9.72,0.0
20201026:0611,0.0,0.0,0.0,9.96,9.38,0.0
20201026:0711,0.0,0.0,0.0,10.02,8.83,0.0
20201026:0811,10.24,23.61,5.68,10.12,8.48,0.0
20201026:0911,60.54,86.62,13.22,10.3,8.28,0.0
20201026:1011,244.83,292.09,19.34,10.62,7.86,0.0
20201026:1111,70.21,98.27,23.55,10.83,7.66,0.0
20201026:1211,181.13,223.14,25.42,11.2,8.0,0.0
20201026:1311,98.71,131.23,24.71,11.23,7.79,0.0
20201026:1411,169.41,209.82,21.52,11.17,7.45,0.0
20201026:1511,119.08,153.48,16.21,10.9,6.9,0.0
20201026:1611,92.72,125.15,9.26,11.02,6.28,0.0
20201026:1711,0.0,0.0,0.0,10.43,5.1,0.0
20201026:1811,0.0,0.0,0.0,9.84,4.34,0.0
20201026:1911,0.0,0.0,0.0,9.77,4.55,0.0
20201026:2011,0.0,0.0,0.0,9.69,5.1,0.0
20201026:2111,0.0,0.0,0.0,10.0,5.52,0.0
20201026:2211,0.0,0.0,0.0,10.27,6.83,0.0
20201026:2311,0.0,0.0,0.0,10.61,7.1,0.0
20201027:0011,0.0,0.0,0.0,10.81,7.86,0.0
20201027:0111,0.0,0.0,0.0,11.23,8.41,0.0
20201027:0211,0.0,0.0,0.0,11.74,8.21,0.0
20201027:0311,0.0,0.0,0.0,12.38,6.9,0.0
20201027:0411,0.0,0.0,0.0,12.4,7.93,0.0
20201027:0511,0.0,0.0,0.0,11.82,8.55,0.0
20201027:0611,0.0,0.0,0.0,11.11,8.41,0.0
20201027:0711,0.0,0.0,0.0,10.3,8.55,0.0
20201027:0811,8.47,20.99,5.41,10.16,8.62,0.0
20201027:0911,25.73,44.5,12.92,10.15,8.97,0.0
20201027:1011,302.57,356.05,19.02,10.68,7.93,0.0
20201027:1111,95.23,127.21,23.22,11.49,9.1,0.0
20201027:1211,629.93,730.55,25.07,11.43,9.59,0.0
20201027:1311,647.96,747.29,24.37,11.27,11.31,0.0
20201027:1411,515.31,593.22,21.19,11.21,11.66,0.0
20201027:1511,260.81,309.01,15.9,10.76,11.17,0.0
20201027:1611,113.82,148.58,8.96,10.05,11.31,0.0
20201027:1711,0.0,0.0,0.0,9.47,10.97,0.0
20201027:1811,0.0,0.0,0.0,8.97,10.41,0.0
20201027:1911,0.0,0.0,0.0,8.94,10.41,0.0
20201027:2011,0.0,0.0,0.0,8.75,10.76,0.0
20201027:2111,0.0,0.0,0.0,8.64,11.1,0.0
20201027:2211,0.0,0.0,0.0,8.8,10.14,0.0
20201027:2311,0.0,0.0,0.0,8.58,10.9,0.0
20201028:0011,0.0,0.0,0.0,8.58,10.76,0.0
20201028:0111,0.0,0.0,0.0,8.85,10.76,0.0
20201028:0211,0.0,0.0,0.0,8.43,10.07,0.0
20201028:0311,0.0,0.0,0.0,8.45,9.93,0.0
20201028:0411,0.0,0.0,0.0,8.56,10.0,0.0
20201028:0511,0.0,0.0,0.0,8.39,9.93,0.0
20201028:0611,0.0,0.0,0.0,8.21,10.34,0.0
20201028:0711,0.0,0.0,0.0,8.3,10.21,0.0
20201028:0811,0.54,7.0,5.13,8.59,10.0,0.0
20201028:0911,62.42,88.24,12.63,8.95,10.28,0.0
20201028:1011,254.05,299.56,18.71,9.0,9.17,0.0
20201028:1111,208.56,250.53,22.89,9.29,9.86,0.0
20201028:1211,413.97,476.75,24.74,9.63,10.55,0.0
20201028:1311,607.08,695.66,24.03,9.74,10.83,0.0
20201028:1411,293.95,343.94,20.87,9.87,10.83,0.0
20201028:1511,315.5,368.04,15.59,9.68,10.48,0.0
20201028:1611,16.58,32.45,8.67,9.75,10.48,0.0
20201028:1711,0.0,0.0,0.0,9.31,10.48,0.0
20201028:1811,0.0,0.0,0.0,9.71,9.93,0.0
20201028:1911,0.0,0.0,0.0,10.25,8.9,0.0
20201028:2011,0.0,0.0,0.0,10.39,8.69,0.0
20201028:2111,0.0,0.0,0.0,10.3,8.48,0.0
20201028:2211,0.0,0.0,0.0,10.01,7.52,0.0
20201028:2311,0.0,0.0,0.0,10.72,8.14,0.0
20201029:0011,0.0,0.0,0.0,11.1,8.76,0.0
20201029:0111,0.0,0.0,0.0,11.47,9.45,0.0
20201029:0211,0.0,0.0,0.0,12.13,10.21,0.0
20201029:0311,0.0,0.0,0.0,12.66,11.1,0.0
20201029:0411,0.0,0.0,0.0,13.31,11.31,0.0
20201029:0511,0.0,0.0,0.0,13.53,11.59,0.0
20201029:0611,0.0,0.0,0.0,13.69,12.28,0.0
20201029:0711,0.0,0.0,0.0,13.59,12.28,0.0
20201029:0811,1.26,8.74,4.86,13.4,12.21,0.0
20201029:0911,9.75,23.18,12.34,13.65,12.28,0.0
20201029:1011,18.24,35.23,18.4,14.02,12.21,0.0
20201029:1111,39.9,63.04,22.57,14.14,12.28,0.0
20201029:1211,29.52,50.06,24.4,14.22,11.59,0.0
20201029:1311,23.08,41.72,23.7,14.24,11.86,0.0
20201029:1411,20.28,38.01,20.54,14.31,11.79,0.0
20201029:1511,29.53,50.06,15.28,14.19,12.14,0.0
20201029:1611,1.07,8.34,8.38,14.11,12.14,0.0
20201029:1711,0.0,0.0,0.0,14.02,12.07,0.0
20201029:1811,0.0,0.0,0.0,13.95,12.07,0.0
20201029:1911,0.0,0.0,0.0,13.99,11.79,0.0
20201029:2011,0.0,0.0,0.0,14.43,10.69,0.0
20201029:2111,0.0,0.0,0.0,14.38,8.34,0.0
20201029:2211,0.0,0.0,0.0,12.51,5.59,0.0
20201029:2311,0.0,0.0,0.0,11.83,4.76,0.0
20201030:0011,0.0,0.0,0.0,11.14,4.34,0.0
20201030:0111,0.0,0.0,0.0,10.97,4.48,0.0
20201030:0211,0.0,0.0,0.0,10.62,4.62,0.0
20201030:0311,0.0,0.0,0.0,10.26,4.9,0.0
20201030:0411,0.0,0.0,0.0,10.13,5.1,0.0
20201030:0511,0.0,0.0,0.0,10.04,5.31,0.0
20201030:0611,0.0,0.0,0.0,9.89,5.59,0.0
20201030:0711,0.0,0.0,0.0,9.63,5.17,0.0
20201030:0811,4.63,14.87,4.58,9.28,4.62,0.0
20201030:0911,135.03,171.23,12.05,9.72,4.34,0.0
20201030:1011,210.94,255.95,18.1,10.36,4.07,0.0
20201030:1111,359.5,424.89,22.24,10.77,4.0,0.0
20201030:1211,479.1,569.95,24.07,10.78,2.76,0.0
20201030:1311,625.13,756.13,23.37,11.15,2.41,0.0
20201030:1411,564.42,676.77,20.23,11.39,2.76,0.0
20201030:1511,366.91,435.34,14.98,11.41,4.21,0.0
20201030:1611,187.32,235.4,8.09,10.94,4.55,0.0
20201030:1711,0.0,0.0,0.0,10.17,5.1,0.0
20201030:1811,0.0,0.0,0.0,9.76,5.1,0.0
20201030:1911,0.0,0.0,0.0,9.82,5.59,0.0
20201030:2011,0.0,0.0,0.0,9.94,6.14,0.0
20201030:2111,0.0,0.0,0.0,10.1,7.24,0.0
20201030:2211,0.0,0.0,0.0,11.72,8.48,0.0
20201030:2311,0.0,0.0,0.0,12.87,8.97,0.0
20201031:0011,0.0,0.0,0.0,13.62,10.28,0.0
20201031:0111,0.0,0.0,0.0,13.71,10.76,0.0
20201031:0211,0.0,0.0,0.0,13.84,12.14,0.0
20201031:0311,0.0,0.0,0.0,14.21,12.48,0.0
20201031:0411,0.0,0.0,0.0,14.02,12.9,0.0
20201031:0511,0.0,0.0,0.0,13.95,11.17,0.0
20201031:0611,0.0,0.0,0.0,12.16,12.21,0.0
20201031:0711,0.0,0.0,0.0,9.41,13.66,0.0
20201031:0811,2.64,11.37,4.31,9.49,14.55,0.0
20201031:0911,7.5,19.47,11.76,9.68,14.07,0.0
20201031:1011,23.55,41.72,17.79,10.41,12.9,0.0
20201031:1111,298.58,349.01,21.92,10.48,13.24,0.0
20201031:1211,152.27,189.83,23.75,10.45,12.55,0.0
20201031:1311,192.18,233.39,23.05,10.33,11.45,0.0
20201031:1411,168.95,207.71,19.91,10.27,10.48,0.0
20201031:1511,83.28,112.46,14.68,10.12,10.28,0.0
20201031:1611,12.52,26.89,7.81,10.16,9.17,0.0
20201031:1711,0.0,0.0,0.0,10.16,8.21,0.0
20201031:1811,0.0,0.0,0.0,10.07,8.62,0.0
20201031:1911,0.0,0.0,0.0,9.04,9.31,0.0
20201031:2011,0.0,0.0,0.0,9.03,10.14,0.0
20201031:2111,0.0,0.0,0.0,8.78,11.24,0.0
20201031:2211,0.0,0.0,0.0,9.71,13.1,0.0
20201031:2311,0.0,0.0,0.0,10.56,13.72,0.0
20201101:0011,0.0,0.0,0.0,11.57,14.48,0.0
20201101:0111,0.0,0.0,0.0,13.08,12.48,0.0
20201101:0211,0.0,0.0,0.0,11.35,12.21,0.0
20201101:0311,0.0,0.0,0.0,10.24,10.83,0.0
20201101:0411,0.0,0.0,0.0,10.52,10.55,0.0
20201101:0511,0.0,0.0,0.0,10.84,9.79,0.0
20201101:0611,0.0,0.0,0.0,11.35,9.86,0.0
20201101:0711,0.0,0.0,0.0,11.67,10.41,0.0
20201101:0811,1.7,9.62,4.04,11.87,10.34,0.0
20201101:0911,21.97,39.87,11.48,11.64,10.97,0.0
20201101:1011,8.63,21.32,17.49,11.39,9.79,0.0
20201101:1111,29.93,50.06,21.61,11.4,8.0,0.0
20201101:1211,27.02,46.36,23.42,11.33,7.72,0.0
20201101:1311,41.1,63.97,22.73,11.57,6.07,0.0
20201101:1411,193.41,237.91,19.6,11.91,4.21,0.0
20201101:1511,50.23,75.21,14.38,12.25,4.55,0.0
20201101:1611,57.6,84.72,7.53,12.15,4.07,0.0
20201101:1711,0.0,0.0,0.0,11.33,3.38,0.0
20201101:1811,0.0,0.0,0.0,10.81,3.72,0.0
20201101:1911,0.0,0.0,0.0,10.31,4.14,0.0
20201101:2011,0.0,0.0,0.0,9.58,4.62,0.0
20201101:2111,0.0,0.0,0.0,9.01,4.48,0.0
20201101:2211,0.0,0.0,0.0,8.67,4.07,0.0
20201101:2311,0.0,0.0,0.0,8.33,5.17,0.0
20201102:0011,0.0,0.0,0.0,8.16,6.21,0.0
20201102:0111,0.0,0.0,0.0,8.38,8.0,0.0
20201102:0211,0.0,0.0,0.0,8.95,8.69,0.0
20201102:0311,0.0,0.0,0.0,9.7,9.31,0.0
20201102:0411,0.0,0.0,0.0,10.12,10.07,0.0
20201102:0511,0.0,0.0,0.0,9.97,10.55,0.0
20201102:0611,0.0,0.0,0.0,9.44,10.69,0.0
20201102:0711,0.0,0.0,0.0,9.33,10.69,0.0
20201102:0811,1.32,8.74,3.77,8.82,11.31,0.0
20201102:0911,3.55,12.98,11.19,8.59,11.86,0.0
20201102:1011,24.49,42.65,17.19,8.66,12.21,0.0
20201102:1111,37.95,59.33,21.29,8.64,13.38,0.0
20201102:1211,77.45,105.69,23.1,8.94,12.14,0.0
20201102:1311,96.14,126.55,22.41,8.51,11.66,0.0
20201102:1411,414.42,473.82,19.3,8.53,11.03,0.0
20201102:1511,274.51,322.01,14.1,9.04,10.28,0.0
20201102:1611,199.78,246.31,7.26,8.73,9.72,0.0
20201102:1711,0.0,0.0,0.0,8.1,9.45,0.0
20201102:1811,0.0,0.0,0.0,7.91,8.0,0.0
20201102:1911,0.0,0.0,0.0,7.94,8.07,0.0
20201102:2011,0.0,0.0,0.0,7.74,8.69,0.0
20201102:2111,0.0,0.0,0.0,7.57,8.76,0.0
20201102:2211,0.0,0.0,0.0,7.56,9.72,0.0
20201102:2311,0.0,0.0,0.0,7.07,12.0,0.0
20201103:0011,0.0,0.0,0.0,7.19,12.07,0.0
20201103:0111,0.0,0.0,0.0,7.56,11.03,0.0
20201103:0211,0.0,0.0,0.0,8.12,10.41,0.0
20201103:0311,0.0,0.0,0.0,8.47,10.21,0.0
20201103:0411,0.0,0.0,0.0,8.22,9.72,0.0
20201103:0511,0.0,0.0,0.0,7.63,9.17,0.0
20201103:0611,0.0,0.0,0.0,7.73,8.69,0.0
20201103:0711,0.0,0.0,0.0,8.09,8.34,0.0
20201103:0811,0.0,2.62,3.51,8.08,8.21,0.0
20201103:0911,14.65,29.67,10.91,8.41,8.14,0.0
20201103:1011,439.86,505.77,16.89,8.72,8.14,0.0
20201103:1111,12.57,26.89,20.98,9.42,9.1,0.0
20201103:1211,14.56,29.67,22.79,9.55,9.1,0.0
20201103:1311,535.73,615.67,22.1,9.31,8.62,0.0
20201103:1411,505.84,580.94,19.0,9.0,8.28,0.0
20201103:1511,30.33,50.06,13.81,8.8,8.28,0.0
20201103:1611,114.35,149.28,6.99,8.53,8.0,0.0
20201103:1711,0.0,0.0,0.0,8.07,7.52,0.0
20201103:1811,0.0,0.0,0.0,7.55,6.83,0.0
20201103:1911,0.0,0.0,0.0,7.48,6.97,0.0
20201103:2011,0.0,0.0,0.0,7.57,6.34,0.0
20201103:2111,0.0,0.0,0.0,7.6,5.45,0.0
20201103:2211,0.0,0.0,0.0,7.15,5.31,0.0
20201103:2311,0.0,0.0,0.0,7.34,5.31,0.0
20201104:0011,0.0,0.0,0.0,7.34,4.34,0.0
20201104:0111,0.0,0.0,0.0,7.22,4.21,0.0
20201104:0211,0.0,0.0,0.0,7.06,4.0,0.0
20201104:0311,0.0,0.0,0.0,7.46,3.79,0.0
20201104:0411,0.0,0.0,0.0,7.37,3.72,0.0
20201104:0511,0.0,0.0,0.0,7.14,3.31,0.0
20201104:0611,0.0,0.0,0.0,7.07,3.45,0.0
20201104:0711,0.0,0.0,0.0,6.72,3.24,0.0
20201104:0811,1.34,8.74,3.24,6.85,3.24,0.0
20201104:0911,8.78,21.32,10.63,8.25,2.69,0.0
20201104:1011,171.47,210.89,16.6,8.92,3.24,0.0
20201104:1111,306.23,363.24,20.68,9.89,3.31,0.0
20201104:1211,474.05,559.03,22.48,10.57,3.79,0.0
20201104:1311,177.89,219.95,21.79,10.67,3.72,0.0
20201104:1411,186.83,229.68,18.7,10.68,3.45,0.0
20201104:1511,196.83,241.03,13.53,10.57,3.24,0.0
20201104:1611,107.48,143.47,6.73,10.47,2.55,0.0
20201104:1711,0.0,0.0,0.0,9.59,1.93,0.0
20201104:1811,0.0,0.0,0.0,9.27,1.86,0.0
20201104:1911,0.0,0.0,0.0,10.2,1.45,0.0
20201104:2011,0.0,0.0,0.0,10.0,1.24,0.0
20201104:2111,0.0,0.0,0.0,9.61,0.28,0.0
20201104:2211,0.0,0.0,0.0,9.1,0.76,0.0
20201104:2311,0.0,0.0,0.0,7.64,1.17,0.0
20201105:0011,0.0,0.0,0.0,7.16,1.72,0.0
20201105:0111,0.0,0.0,0.0,7.11,2.07,0.0
20201105:0211,0.0,0.0,0.0,6.36,2.21,0.0
20201105:0311,0.0,0.0,0.0,5.84,1.93,0.0
20201105:0411,0.0,0.0,0.0,5.23,2.21,0.0
20201105:0511,0.0,0.0,0.0,4.51,1.86,0.0
20201105:0611,0.0,0.0,0.0,4.17,1.79,0.0
20201105:0711,0.0,0.0,0.0,3.64,1.86,0.0
20201105:0811,1.82,9.62,2.98,3.68,1.66,0.0
20201105:0911,277.37,327.48,10.35,4.75,2.21,0.0
20201105:1011,445.06,518.73,16.3,6.32,2.41,0.0
20201105:1111,555.54,658.25,20.37,7.4,1.86,0.0
20201105:1211,616.6,745.7,22.17,9.04,1.52,0.0
20201105:1311,604.98,738.75,21.49,9.5,0.97,0.0
20201105:1411,507.56,620.36,18.41,9.78,0.21,0.0
20201105:1511,378.75,456.85,13.26,9.94,0.76,0.0
20201105:1611,136.38,177.48,6.48,9.67,1.17,0.0
20201105:1711,0.0,0.0,0.0,8.39,2.0,0.0
20201105:1811,0.0,0.0,0.0,7.58,2.21,0.0
20201105:1911,0.0,0.0,0.0,7.34,2.34,0.0
20201105:2011,0.0,0.0,0.0,7.09,2.48,0.0
20201105:2111,0.0,0.0,0.0,7.09,2.62,0.0
20201105:2211,0.0,0.0,0.0,6.54,2.41,0.0
20201105:2311,0.0,0.0,0.0,6.31,2.28,0.0
20201106:0011,0.0,0.0,0.0,5.43,2.34,0.0
20201106:0111,0.0,0.0,0.0,4.98,2.48,0.0
20201106:0211,0.0,0.0,0.0,5.12,1.93,0.0
20201106:0311,0.0,0.0,0.0,4.81,2.41,0.0
20201106:0411,0.0,0.0,0.0,4.62,2.76,0.0
20201106:0511,0.0,0.0,0.0,4.69,2.97,0.0
20201106:0611,0.0,0.0,0.0,4.75,3.1,0.0
20201106:0711,0.0,0.0,0.0,4.71,3.45,0.0
20201106:0811,1.37,8.74,2.71,4.63,3.66,0.0
20201106:0911,277.33,326.14,10.08,5.32,4.0,0.0
20201106:1011,479.88,559.02,16.01,7.83,3.72,0.0
20201106:1111,567.58,665.78,20.07,8.7,3.72,0.0
20201106:1211,40.74,63.04,21.87,9.34,3.86,0.0
20201106:1311,19.26,36.16,21.19,10.38,4.41,0.0
20201106:1411,125.42,160.93,18.13,10.89,4.28,0.0
20201106:1511,85.06,115.19,12.99,10.87,3.86,0.0
20201106:1611,2.0,10.2,6.22,10.94,3.86,0.0
20201106:1711,0.0,0.0,0.0,10.26,3.86,0.0
20201106:1811,0.0,0.0,0.0,9.96,3.86,0.0
20201106:1911,0.0,0.0,0.0,9.6,4.07,0.0
20201106:2011,0.0,0.0,0.0,9.35,4.14,0.0
20201106:2111,0.0,0.0,0.0,9.33,4.34,0.0
20201106:2211,0.0,0.0,0.0,8.81,4.34,0.0
20201106:2311,0.0,0.0,0.0,9.15,4.0,0.0
20201107:0011,0.0,0.0,0.0,9.19,3.86,0.0
20201107:0111,0.0,0.0,0.0,9.26,3.45,0.0
20201107:0211,0.0,0.0,0.0,9.37,3.31,0.0
20201107:0311,0.0,0.0,0.0,9.27,4.0,0.0
20201107:0411,0.0,0.0,0.0,9.69,4.48,0.0
20201107:0511,0.0,0.0,0.0,9.54,4.62,0.0
20201107:0611,0.0,0.0,0.0,9.63,4.69,0.0
20201107:0711,0.0,0.0,0.0,9.82,5.1,0.0
20201107:0811,0.0,1.75,2.45,9.97,5.24,0.0
20201107:0911,34.43,55.45,9.8,10.32,5.38,0.0
20201107:1011,19.27,36.16,15.73,10.35,4.76,0.0
20201107:1111,64.61,91.78,19.78,10.58,4.97,0.0
20201107:1211,17.15,33.38,21.57,10.86,5.24,0.0
